id,archivo,linea,clasificacion,motivo,contenido_original
780,intereses.csv,481,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"112,Jane Smith,5000,40,unknown"
781,intereses.csv,482,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"119,Steve Rogers,5000,45,unknown"
782,intereses.csv,483,OMITIDO,Tipo fuera del catalogo permitido: '-1',"137,Alice Brown,8000,,-1"
783,intereses.csv,484,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"127,Charlie Green,7000,30,unknown"
784,intereses.csv,485,OMITIDO,Tipo fuera del catalogo permitido: '-1',"109,Unknown,,25,-1"
785,intereses.csv,486,OMITIDO,Saldo vacio o no numerico: '',"118,John Doe,,40,hipoteca"
786,intereses.csv,487,OMITIDO,Saldo vacio o no numerico: '',"121,John Doe,,25,ahorro"
787,intereses.csv,489,OMITIDO,Edad fuera del rango permitido: '',"119,John Doe,8000,,ahorro"
788,intereses.csv,491,OMITIDO,Edad fuera del rango permitido: '',"122,Diana Prince,7000,,ahorro"
789,intereses.csv,492,OMITIDO,Edad fuera del rango permitido: '',"113,John Doe,12000,,ahorro"
790,intereses.csv,493,OMITIDO,Tipo fuera del catalogo permitido: '-1',"131,Bob Johnson,7000,35,-1"
791,intereses.csv,494,OMITIDO,Saldo vacio o no numerico: '',"111,Steve Rogers,,,hipoteca"
792,intereses.csv,495,OMITIDO,Saldo vacio o no numerico: '',"114,Diana Prince,,,ahorro"
793,intereses.csv,496,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"139,Charlie Green,5000,35,unknown"
794,intereses.csv,499,OMITIDO,Edad fuera del rango permitido: '',"103,John Doe,5000,,prestamo"
795,transacciones.csv,602,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"601,2024-11-16,1200,invalid"
796,intereses.csv,500,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"108,Alice Brown,5000,30,unknown"
797,transacciones.csv,604,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"603,2024-13-01,-200,credito"
798,transacciones.csv,606,OMITIDO,Monto vacio o no numerico: '',"605,2024/07/30,,invalid"
799,transacciones.csv,607,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"606,16-05-2024,1000,desconocido"
800,transacciones.csv,611,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"610,2024-13-01,,debito"
801,transacciones.csv,612,OMITIDO,Monto vacio o no numerico: '',"611,2024-11-24,,debito"
802,transacciones.csv,615,OMITIDO,Monto vacio o no numerico: '',"614,2024-01-05,,debito"
803,transacciones.csv,616,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"615,2024-11-25,1500,invalid"
804,transacciones.csv,617,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"616,2024-08-03,500,invalid"
805,transacciones.csv,618,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"617,17/09/2024,-200,invalid"
806,transacciones.csv,623,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"622,2024-07-08,700,invalid"
807,transacciones.csv,626,OMITIDO,Monto vacio o no numerico: '',"625,2024-05-15,,debito"
808,transacciones.csv,627,OMITIDO,Monto vacio o no numerico: '',"626,2024/04/12,,invalid"
809,transacciones.csv,629,OMITIDO,Monto vacio o no numerico: '',"628,28-06-2024,,invalid"
810,intereses.csv,504,OMITIDO,Tipo fuera del catalogo permitido: '-1',"143,Charlie Green,10000,35,-1"
811,transacciones.csv,630,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"629,26/12/2024,-200,invalid"
812,intereses.csv,505,OMITIDO,Tipo fuera del catalogo permitido: '-1',"137,Bob Johnson,5000,40,-1"
813,transacciones.csv,631,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"630,20/10/2024,1500,desconocido"
814,intereses.csv,506,OMITIDO,Edad fuera del rango permitido: '',"124,John Doe,7000,,hipoteca"
815,transacciones.csv,633,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"632,2024/02/11,800,invalid"
816,intereses.csv,512,OMITIDO,Saldo vacio o no numerico: '',"128,Diana Prince,,35,hipoteca"
817,transacciones.csv,636,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"635,2024-13-01,1500,credito"
818,intereses.csv,513,OMITIDO,Saldo vacio o no numerico: '',"133,Alice Brown,,,hipoteca"
819,transacciones.csv,638,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"637,2024-07-01,700,desconocido"
820,intereses.csv,517,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"143,Diana Prince,,35,unknown"
821,transacciones.csv,639,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"638,20-11-2024,-200,invalid"
822,intereses.csv,518,OMITIDO,Saldo vacio o no numerico: '',"116,Diana Prince,,30,hipoteca"
823,transacciones.csv,644,OMITIDO,Monto vacio o no numerico: '',"643,27-06-2024,,invalid"
824,intereses.csv,521,OMITIDO,Edad fuera del rango permitido: '',"107,Alice Brown,10000,,hipoteca"
825,transacciones.csv,645,OMITIDO,Monto vacio o no numerico: '',"644,18/05/2024,,invalid"
826,intereses.csv,525,OMITIDO,Saldo vacio o no numerico: '',"111,John Doe,,,ahorro"
827,transacciones.csv,646,OMITIDO,Monto vacio o no numerico: '',"645,26/08/2024,,invalid"
828,intereses.csv,526,OMITIDO,Tipo fuera del catalogo permitido: '-1',"121,Steve Rogers,12000,30,-1"
829,transacciones.csv,649,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"648,2024-02-21,700,invalid"
830,intereses.csv,528,OMITIDO,Tipo fuera del catalogo permitido: '-1',"116,Bob Johnson,,45,-1"
831,transacciones.csv,652,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"651,2024-13-01,,invalid"
832,intereses.csv,530,OMITIDO,Saldo vacio o no numerico: '',"133,John Doe,,25,ahorro"
833,transacciones.csv,658,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"657,30-04-2024,1000,invalid"
834,intereses.csv,533,OMITIDO,Tipo fuera del catalogo permitido: '-1',"127,Diana Prince,7000,40,-1"
835,transacciones.csv,659,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"658,14-10-2024,1200,invalid"
836,intereses.csv,535,OMITIDO,Tipo fuera del catalogo permitido: '-1',"115,Jane Smith,12000,45,-1"
837,transacciones.csv,661,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"660,2024-07-17,-200,invalid"
838,intereses.csv,537,OMITIDO,Saldo vacio o no numerico: '',"109,Diana Prince,,,hipoteca"
839,transacciones.csv,664,OMITIDO,Monto vacio o no numerico: '',"663,25-02-2024,,invalid"
840,intereses.csv,539,OMITIDO,Tipo fuera del catalogo permitido: '-1',"135,John Doe,10000,,-1"
841,transacciones.csv,665,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"664,2024-02-17,800,desconocido"
842,intereses.csv,541,OMITIDO,Saldo vacio o no numerico: '',"110,Steve Rogers,,,hipoteca"
843,transacciones.csv,666,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"665,2024-04-13,800,invalid"
844,intereses.csv,542,OMITIDO,Edad fuera del rango permitido: '',"112,Jane Smith,10000,,ahorro"
845,transacciones.csv,667,OMITIDO,Monto vacio o no numerico: '',"666,2024/04/25,,debito"
846,intereses.csv,543,OMITIDO,Tipo fuera del catalogo permitido: '-1',"132,Bob Johnson,10000,100,-1"
847,transacciones.csv,669,OMITIDO,Monto vacio o no numerico: '',"668,2024-02-21,,credito"
848,intereses.csv,544,OMITIDO,Tipo fuera del catalogo permitido: '-1',"104,Jane Smith,8000,,-1"
849,transacciones.csv,672,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"671,17-05-2024,800,desconocido"
850,intereses.csv,545,OMITIDO,Saldo vacio o no numerico: '',"120,Steve Rogers,,30,prestamo"
851,transacciones.csv,673,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"672,2024-13-01,-200,credito"
852,intereses.csv,546,OMITIDO,Edad fuera del rango permitido: '',"126,Alice Brown,8000,,prestamo"
853,transacciones.csv,675,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"674,08/10/2024,3000,desconocido"
854,intereses.csv,547,OMITIDO,Tipo fuera del catalogo permitido: '-1',"124,Steve Rogers,,45,-1"
855,transacciones.csv,676,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"675,10/11/2024,700,invalid"
856,intereses.csv,548,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"127,Charlie Green,5000,150,ahorro"
857,transacciones.csv,677,OMITIDO,Monto vacio o no numerico: '',"676,07-08-2024,,debito"
858,intereses.csv,550,OMITIDO,Tipo fuera del catalogo permitido: '-1',"131,Jane Smith,10000,40,-1"
859,transacciones.csv,678,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"677,2024/09/02,700,invalid"
860,intereses.csv,552,OMITIDO,Tipo fuera del catalogo permitido: '-1',"134,John Doe,8000,40,-1"
861,transacciones.csv,679,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"678,26-08-2024,800,invalid"
862,intereses.csv,553,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"114,Steve Rogers,,45,unknown"
863,transacciones.csv,680,OMITIDO,Monto vacio o no numerico: '',"679,19-04-2024,,credito"
864,intereses.csv,554,OMITIDO,Saldo vacio o no numerico: '',"111,Bob Johnson,,,prestamo"
865,transacciones.csv,681,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"680,2024-13-01,1500,debito"
866,intereses.csv,556,OMITIDO,Tipo fuera del catalogo permitido: '-1',"133,John Doe,10000,35,-1"
867,transacciones.csv,682,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"681,2024-13-01,1000,credito"
868,intereses.csv,557,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"147,Charlie Green,10000,150,hipoteca"
869,transacciones.csv,685,OMITIDO,Monto vacio o no numerico: '',"684,2024/11/04,,credito"
870,intereses.csv,559,OMITIDO,Saldo vacio o no numerico: '',"104,Diana Prince,,30,ahorro"
871,transacciones.csv,686,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"685,2024-12-20,1000,desconocido"
872,intereses.csv,560,OMITIDO,Saldo vacio o no numerico: '',"115,Diana Prince,,,hipoteca"
873,transacciones.csv,687,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"686,2024/11/01,0,invalid"
874,intereses.csv,561,OMITIDO,Tipo fuera del catalogo permitido: '-1',"144,Bob Johnson,12000,35,-1"
875,transacciones.csv,688,OMITIDO,Monto vacio o no numerico: '',"687,12-12-2024,,debito"
876,intereses.csv,563,OMITIDO,Tipo fuera del catalogo permitido: '-1',"134,Charlie Green,12000,30,-1"
877,transacciones.csv,689,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"688,2024/08/17,1000,desconocido"
878,intereses.csv,565,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"114,Steve Rogers,7000,100,ahorro"
879,transacciones.csv,693,OMITIDO,Monto vacio o no numerico: '',"692,15-09-2024,,credito"
880,intereses.csv,568,OMITIDO,Tipo fuera del catalogo permitido: '-1',"117,Alice Brown,5000,25,-1"
881,transacciones.csv,694,OMITIDO,Monto vacio o no numerico: '',"693,2024/02/13,,credito"
882,intereses.csv,569,OMITIDO,Tipo fuera del catalogo permitido: '-1',"131,Charlie Green,10000,,-1"
883,transacciones.csv,696,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"695,2024/10/20,-200,invalid"
884,intereses.csv,571,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"109,Jane Smith,5000,100,hipoteca"
885,transacciones.csv,697,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"696,11-05-2024,700,invalid"
886,intereses.csv,572,OMITIDO,Tipo fuera del catalogo permitido: '-1',"126,Alice Brown,8000,30,-1"
887,transacciones.csv,698,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"697,2024-02-01,800,invalid"
888,intereses.csv,574,OMITIDO,Saldo vacio o no numerico: '',"114,Diana Prince,,,prestamo"
889,transacciones.csv,699,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"698,29-09-2024,700,invalid"
890,intereses.csv,575,OMITIDO,Saldo vacio o no numerico: '',"139,Steve Rogers,,,ahorro"
891,transacciones.csv,700,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"699,2024-12-10,800,desconocido"
892,intereses.csv,576,OMITIDO,Tipo fuera del catalogo permitido: '-1',"149,Bob Johnson,12000,45,-1"
893,intereses.csv,577,OMITIDO,Edad fuera del rango permitido: '',"119,Steve Rogers,5000,,hipoteca"
894,intereses.csv,578,OMITIDO,Tipo fuera del catalogo permitido: '-1',"104,Steve Rogers,,45,-1"
895,intereses.csv,579,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"128,John Doe,8000,150,prestamo"
896,intereses.csv,582,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"116,John Doe,12000,,unknown"
897,intereses.csv,583,OMITIDO,Saldo vacio o no numerico: '',"133,Steve Rogers,,150,ahorro"
898,intereses.csv,584,OMITIDO,Tipo fuera del catalogo permitido: '-1',"135,Bob Johnson,7000,40,-1"
899,intereses.csv,585,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"142,Jane Smith,8000,40,unknown"
900,intereses.csv,587,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"118,Charlie Green,12000,150,prestamo"
901,intereses.csv,588,OMITIDO,Tipo fuera del catalogo permitido: '-1',"134,Alice Brown,,45,-1"
902,intereses.csv,589,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"120,Charlie Green,7000,150,prestamo"
903,intereses.csv,590,OMITIDO,Edad fuera del rango permitido: '',"132,Alice Brown,12000,,ahorro"
904,intereses.csv,592,OMITIDO,Saldo vacio o no numerico: '',"143,Alice Brown,,35,prestamo"
905,intereses.csv,593,OMITIDO,Tipo fuera del catalogo permitido: '-1',"104,Steve Rogers,,40,-1"
906,intereses.csv,594,OMITIDO,Saldo vacio o no numerico: '',"141,Jane Smith,,40,prestamo"
907,intereses.csv,595,OMITIDO,Tipo fuera del catalogo permitido: '-1',"106,Alice Brown,5000,45,-1"
908,intereses.csv,597,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"150,Bob Johnson,12000,100,ahorro"
909,transacciones.csv,702,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"701,01/02/2024,3000,desconocido"
910,intereses.csv,599,OMITIDO,Tipo fuera del catalogo permitido: '-1',"149,Charlie Green,12000,25,-1"
911,transacciones.csv,703,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"702,2024-13-01,,debito"
912,intereses.csv,600,OMITIDO,Tipo fuera del catalogo permitido: '-1',"112,Diana Prince,10000,,-1"
913,transacciones.csv,704,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"703,2024-05-05,1500,invalid"
914,intereses.csv,601,OMITIDO,Saldo vacio o no numerico: '',"142,Bob Johnson,,100,hipoteca"
915,transacciones.csv,705,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"704,2024-02-19,800,invalid"
916,transacciones.csv,710,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"709,01/05/2024,1500,invalid"
917,transacciones.csv,712,OMITIDO,Monto vacio o no numerico: '',"711,2024/12/06,,invalid"
918,transacciones.csv,713,OMITIDO,Monto vacio o no numerico: '',"712,2024/09/11,,debito"
919,transacciones.csv,714,OMITIDO,Monto vacio o no numerico: '',"713,2024/07/12,,invalid"
920,intereses.csv,631,FILTRADO,"Registro duplicado, ya procesado en esta ejecucion: fila identica","115,Bob Johnson,8000,45,hipoteca"
921,transacciones.csv,715,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"714,21/06/2024,700,invalid"
922,transacciones.csv,716,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"715,2024/07/07,700,invalid"
923,transacciones.csv,717,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"716,2024-13-01,-200,debito"
924,transacciones.csv,718,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"717,2024/03/22,1200,desconocido"
925,transacciones.csv,719,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"718,2024/08/25,700,invalid"
926,intereses.csv,603,OMITIDO,Tipo fuera del catalogo permitido: '-1',"131,Steve Rogers,,30,-1"
927,transacciones.csv,720,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"719,2024/09/04,1000,invalid"
928,intereses.csv,604,OMITIDO,Tipo fuera del catalogo permitido: '-1',"102,John Doe,12000,,-1"
929,transacciones.csv,721,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"720,27-11-2024,1500,desconocido"
930,intereses.csv,606,OMITIDO,Tipo fuera del catalogo permitido: '-1',"137,Alice Brown,,25,-1"
931,transacciones.csv,722,OMITIDO,Monto vacio o no numerico: '',"721,2024-05-25,,debito"
932,intereses.csv,607,OMITIDO,Edad fuera del rango permitido: '',"143,Unknown,7000,,ahorro"
933,transacciones.csv,723,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"722,2024-13-01,1200,credito"
934,intereses.csv,609,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"140,Steve Rogers,5000,150,prestamo"
935,transacciones.csv,725,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"724,2024-13-01,1200,debito"
936,intereses.csv,610,OMITIDO,Tipo fuera del catalogo permitido: '-1',"124,Jane Smith,12000,45,-1"
937,transacciones.csv,726,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"725,06/02/2024,1000,desconocido"
938,intereses.csv,614,OMITIDO,Edad fuera del rango permitido: '',"118,John Doe,12000,,hipoteca"
939,transacciones.csv,729,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"728,09/12/2024,1500,invalid"
940,intereses.csv,615,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"142,Jane Smith,8000,100,hipoteca"
941,transacciones.csv,732,OMITIDO,Monto vacio o no numerico: '',"731,2024/09/04,,credito"
942,intereses.csv,616,OMITIDO,Tipo fuera del catalogo permitido: '-1',"114,Diana Prince,5000,25,-1"
943,transacciones.csv,734,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"733,18-03-2024,1000,desconocido"
944,intereses.csv,617,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"104,Jane Smith,,25,unknown"
945,transacciones.csv,737,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"736,11-05-2024,1500,desconocido"
946,intereses.csv,618,OMITIDO,Tipo fuera del catalogo permitido: '-1',"130,Steve Rogers,,35,-1"
947,transacciones.csv,738,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"737,17/03/2024,800,invalid"
948,intereses.csv,619,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"139,Alice Brown,12000,35,unknown"
949,transacciones.csv,739,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"738,30/06/2024,3000,invalid"
950,intereses.csv,621,OMITIDO,Saldo vacio o no numerico: '',"120,Jane Smith,,40,ahorro"
951,transacciones.csv,740,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"739,2024-03-20,3000,invalid"
952,intereses.csv,622,OMITIDO,Edad fuera del rango permitido: '',"119,Unknown,5000,,ahorro"
953,transacciones.csv,742,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"741,2024-13-01,1200,credito"
954,intereses.csv,623,OMITIDO,Tipo fuera del catalogo permitido: '-1',"128,Alice Brown,5000,40,-1"
955,transacciones.csv,743,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"742,14-05-2024,3000,invalid"
956,intereses.csv,625,OMITIDO,Saldo vacio o no numerico: '',"125,John Doe,,40,ahorro"
957,transacciones.csv,746,OMITIDO,Monto vacio o no numerico: '',"745,2024/12/23,,invalid"
958,intereses.csv,627,OMITIDO,Tipo fuera del catalogo permitido: '-1',"140,Diana Prince,7000,150,-1"
959,transacciones.csv,747,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"746,2024/06/08,1500,invalid"
960,intereses.csv,629,OMITIDO,Edad fuera del rango permitido: '',"138,Unknown,8000,,prestamo"
961,transacciones.csv,750,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"749,2024/06/20,1200,invalid"
962,intereses.csv,630,OMITIDO,Tipo fuera del catalogo permitido: '-1',"113,Diana Prince,8000,40,-1"
963,transacciones.csv,752,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"751,2024-11-13,3000,invalid"
964,intereses.csv,632,OMITIDO,Tipo fuera del catalogo permitido: '-1',"139,Jane Smith,,30,-1"
965,transacciones.csv,753,OMITIDO,Monto vacio o no numerico: '',"752,02-05-2024,,invalid"
966,intereses.csv,633,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"147,John Doe,8000,40,unknown"
967,transacciones.csv,756,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"755,2024-13-01,1200,invalid"
968,intereses.csv,634,OMITIDO,Saldo vacio o no numerico: '',"109,John Doe,,30,ahorro"
969,transacciones.csv,759,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"758,2024-06-14,1200,invalid"
970,intereses.csv,635,OMITIDO,Tipo fuera del catalogo permitido: '-1',"106,Bob Johnson,7000,100,-1"
971,transacciones.csv,764,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"763,2024/07/23,3000,invalid"
972,intereses.csv,636,OMITIDO,Saldo vacio o no numerico: '',"140,Bob Johnson,,150,ahorro"
973,transacciones.csv,766,OMITIDO,Monto vacio o no numerico: '',"765,2024-06-26,,credito"
974,intereses.csv,637,OMITIDO,Tipo fuera del catalogo permitido: '-1',"137,Diana Prince,8000,,-1"
975,transacciones.csv,769,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"768,25/12/2024,700,invalid"
976,intereses.csv,639,OMITIDO,Edad fuera del rango permitido: 150 (rango permitido 18-99),"127,John Doe,8000,150,prestamo"
977,transacciones.csv,770,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"769,25-11-2024,-200,invalid"
978,intereses.csv,640,OMITIDO,Edad fuera del rango permitido: '',"116,Bob Johnson,12000,,prestamo"
979,transacciones.csv,772,OMITIDO,Monto vacio o no numerico: '',"771,24/12/2024,,debito"
980,intereses.csv,641,OMITIDO,Saldo vacio o no numerico: '',"107,Jane Smith,,,hipoteca"
981,transacciones.csv,773,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"772,05-09-2024,1500,invalid"
982,intereses.csv,642,OMITIDO,Saldo vacio o no numerico: '',"117,John Doe,,100,ahorro"
983,transacciones.csv,774,OMITIDO,Monto vacio o no numerico: '',"773,19/03/2024,,debito"
984,intereses.csv,643,OMITIDO,Saldo vacio o no numerico: '',"118,John Doe,,100,hipoteca"
985,transacciones.csv,776,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"775,06-04-2024,-200,invalid"
986,intereses.csv,644,OMITIDO,Edad fuera del rango permitido: '',"129,Alice Brown,5000,,ahorro"
987,transacciones.csv,781,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"780,2024-02-16,1200,desconocido"
988,intereses.csv,646,OMITIDO,Edad fuera del rango permitido: '',"116,Charlie Green,12000,,ahorro"
989,transacciones.csv,782,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"781,2024/01/12,700,invalid"
990,intereses.csv,647,OMITIDO,Tipo fuera del catalogo permitido: '-1',"107,Diana Prince,10000,,-1"
991,transacciones.csv,783,OMITIDO,Monto vacio o no numerico: '',"782,18-11-2024,,credito"
992,intereses.csv,648,OMITIDO,Tipo fuera del catalogo permitido: '-1',"105,Alice Brown,5000,45,-1"
993,transacciones.csv,785,OMITIDO,Monto vacio o no numerico: '',"784,2024-08-09,,credito"
994,intereses.csv,651,OMITIDO,Tipo fuera del catalogo permitido: '-1',"137,Steve Rogers,7000,35,-1"
995,transacciones.csv,786,OMITIDO,Monto vacio o no numerico: '',"785,07-05-2024,,debito"
996,intereses.csv,652,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"138,John Doe,7000,100,ahorro"
997,transacciones.csv,787,OMITIDO,Monto vacio o no numerico: '',"786,2024-08-25,,invalid"
998,intereses.csv,653,OMITIDO,Tipo fuera del catalogo permitido: '-1',"142,Bob Johnson,8000,35,-1"
999,transacciones.csv,789,OMITIDO,Monto vacio o no numerico: '',"788,31/10/2024,,debito"
1000,intereses.csv,654,OMITIDO,Tipo fuera del catalogo permitido: '-1',"136,Alice Brown,,45,-1"
1001,transacciones.csv,793,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"792,2024-07-08,-200,invalid"
1002,intereses.csv,655,OMITIDO,Tipo fuera del catalogo permitido: '-1',"104,Diana Prince,8000,30,-1"
1003,transacciones.csv,794,OMITIDO,Tipo fuera del catalogo permitido: 'desconocido',"793,2024/12/04,1200,desconocido"
1004,intereses.csv,656,OMITIDO,Edad fuera del rango permitido: '',"138,Charlie Green,7000,,hipoteca"
1005,transacciones.csv,795,OMITIDO,Monto vacio o no numerico: '',"794,30-12-2024,,credito"
1006,intereses.csv,659,OMITIDO,Edad fuera del rango permitido: '',"149,Alice Brown,10000,,prestamo"
1007,transacciones.csv,797,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"796,2024/01/16,-200,invalid"
1008,intereses.csv,661,OMITIDO,Saldo vacio o no numerico: '',"109,Diana Prince,,30,ahorro"
1009,transacciones.csv,800,OMITIDO,Fecha ilegible o inexistente: 2024-13-01,"799,2024-13-01,3000,debito"
1010,intereses.csv,662,OMITIDO,Tipo fuera del catalogo permitido: '-1',"116,Diana Prince,5000,45,-1"
1011,transacciones.csv,801,OMITIDO,Tipo fuera del catalogo permitido: 'invalid',"800,2024/01/27,-100,invalid"
1012,intereses.csv,663,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"119,John Doe,8000,100,hipoteca"
1013,intereses.csv,667,OMITIDO,Edad fuera del rango permitido: '',"114,Alice Brown,5000,,ahorro"
1014,intereses.csv,668,OMITIDO,Tipo fuera del catalogo permitido: '-1',"127,Alice Brown,,,-1"
1015,intereses.csv,669,OMITIDO,Tipo fuera del catalogo permitido: '-1',"116,John Doe,10000,,-1"
1016,intereses.csv,672,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"125,Diana Prince,5000,45,unknown"
1017,intereses.csv,675,OMITIDO,Tipo fuera del catalogo permitido: 'unknown',"138,John Doe,10000,30,unknown"
1018,intereses.csv,679,OMITIDO,Saldo vacio o no numerico: '',"148,Steve Rogers,,,prestamo"
1019,intereses.csv,680,OMITIDO,Edad fuera del rango permitido: 100 (rango permitido 18-99),"141,Bob Johnson,10000,100,ahorro"
1020,intereses.csv,681,OMITIDO,Saldo vacio o no numerico: '',"105,John Doe,,35,ahorro"
1021,intereses.csv,682,OMITIDO,Saldo vacio o no numerico: '',"105,Diana Prince,,100,prestamo"
1022,intereses.csv,683,OMITIDO,Tipo fuera del catalogo permitido: '-1',"103,Unknown,7000,40,-1"
1023,intereses.csv,684,OMITIDO,Tipo fuera del catalogo permitido: '-1',"148,Steve Rogers,5000,150,-1"
1024,intereses.csv,685,OMITIDO,Tipo fuera del catalogo permitido: '-1',"109,Diana Prince,7000,25,-1"
1025,intereses.csv,689,OMITIDO,Edad fuera del rango permitido: '',"148,Steve Rogers,7000,,ahorro"
1026,intereses.csv,690,OMITIDO,Tipo fuera del catalogo permitido: '-1',"144,Jane Smith,7000,25,-1"
1027,transacciones.csv,802,OMITIDO,Monto vacio o no numerico: '',"801,14/01/2024,,invalid"
1028,intereses.csv,691,OMITIDO,Tipo fuera del catalogo permitido: '-1',"103,Bob Johnson,,100,-1"
